Sold_price,Squarefootage,Type,Style,Community,Municipality District,longitude,latitude,Bedrooms,Dens,Bathrooms,Kitchens,Rooms,Parking Total
438000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,0
440000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,6,1
450000,950,Condo Apartment,Apartment,L'Amoreaux,E05,-79.326164,43.793313,2,0,1,1,5,1
501000,650,Condo Apartment,Apartment,Woburn,E09,-79.247376,43.781625,1,1,1,1,6,1
410000,250,Co-op / Co-Ownership Apartment,Apartment,Church-Yonge Corridor,C08,-79.384001,43.667181,1,0,1,1,4,1
427000,1100,Condo Apartment,Apartment,Kingsview Village-The Westway,W09,-79.556139,43.695894,2,1,1,1,7,1
429900,750,Condo Apartment,Apartment,Kennedy Park,E04,-79.251686,43.725383,1,1,1,1,5,1
429900,650,Condo Apartment,Apartment,Eglinton East,E08,-79.245047,43.743599,1,0,1,1,4,0
429900,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
435000,1300,Condo Apartment,Apartment,Kingsview Village-The Westway,W09,-79.557781,43.695333,3,0,2,1,7,1
435000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
440000,650,Condo Apartment,Apartment,Scarborough Village,E08,-79.214225,43.742385,1,1,1,1,4,1
450000,1100,Condo Apartment,Apartment,Scarborough Village,E08,-79.214615,43.744814,2,0,2,1,5,1
450000,750,Condo Apartment,Apartment,Eringate-Centennial-West Deane,W08,-79.584564,43.639916,1,0,1,1,4,1
455000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
475000,550,Condo Apartment,Apartment,Woburn,E09,-79.247547,43.78166,1,0,1,1,6,1
475000,750,Condo Apartment,Apartment,Agincourt North,E07,-79.266247,43.807889,1,1,2,1,5,1
485000,1300,Condo Townhouse,2-Storey,Morningside,E09,-79.19501,43.787272,2,1,2,1,6,1
498000,1300,Condo Townhouse,Stacked Townhouse,Morningside,E09,,,2,1,2,1,7,1
499000,750,Condo Apartment,Apartment,Oakridge,E06,-79.288286,43.692431,1,0,1,1,7,1
505000,1100,Condo Apartment,Apartment,Scarborough Village,E08,-79.214615,43.744814,2,0,2,1,5,1
532000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.399771,43.645799,1,0,1,1,4,0
425000,950,Condo Apartment,Apartment,Dorset Park,E04,-79.283399,43.769474,2,0,1,1,5,1
425000,1100,Condo Apartment,Apartment,Rustic,W04,-79.505146,43.709092,3,0,2,1,8,1
428000,1100,Condo Apartment,Apartment,Elms-Old Rexdale,W10,-79.543719,43.722977,2,1,1,1,5,1
430000,550,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.576983,43.731935,1,0,1,1,4,1
440000,250,Condo Apartment,Apartment,Willowdale East,C14,-79.4048,43.762867,0,0,1,1,1,0
430000,1100,Condo Apartment,Apartment,Willowridge-Martingrove-Richview,W09,-79.569094,43.680718,2,0,1,1,5,1
430100,750,Condo Apartment,Apartment,Kennedy Park,E04,-79.251686,43.725383,1,1,1,1,5,1
473000,650,Condo Apartment,Apartment,Woburn,E09,-79.244951,43.781729,1,1,1,1,5,1
505000,750,Condo Apartment,Apartment,Agincourt North,E07,-79.266247,43.807889,1,1,2,1,7,1
508000,850,Condo Apartment,Apartment,Morningside,E09,-79.197703,43.785951,2,0,2,1,5,1
425000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,1
425000,750,Condo Apartment,Apartment,Weston,W04,-79.514491,43.698313,1,1,1,1,5,1
445000,1300,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,W10,-79.579718,43.747724,3,0,2,1,7,1
456000,550,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.285559,43.747479,1,0,1,1,4,1
425000,1300,Condo Apartment,Apartment,Elms-Old Rexdale,W10,-79.544159,43.721149,3,0,2,1,6,1
430000,550,Condo Apartment,Apartment,Guildwood,E08,-79.211945,43.743115,1,0,1,1,3,0
435000,550,Condo Apartment,Apartment,Kensington-Chinatown,C01,-79.390574,43.6526,1,0,1,1,4,0
435000,250,Condo Apartment,Apartment,New Toronto,W06,-79.510395,43.601591,1,0,1,1,1,1
430000,550,Condo Apartment,Apartment,Kensington-Chinatown,C01,-79.389648,43.652488,1,0,1,1,4,0
470000,1100,Condo Apartment,Apartment,Ionview,E04,-79.273291,43.729914,2,0,1,1,6,1
530000,1300,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.28356,43.783432,3,0,2,1,8,1
530000,650,Condo Apartment,Apartment,Bayview Village,C15,-79.370623,43.767726,1,1,1,1,5,0
420000,250,Condo Apartment,Apartment,Niagara,C01,-79.400357,43.636653,0,0,1,1,3,0
430000,750,Condo Apartment,Apartment,Brookhaven-Amesbury,W04,-79.479198,43.707529,1,0,1,1,4,1
435000,650,Condo Apartment,Apartment,Newtonbrook West,C07,-79.434911,43.775684,1,0,1,1,4,1
439000,950,Condo Apartment,Apartment,Flemingdon Park,C11,-79.3324,43.71,1,1,1,1,5,1
445200,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,1
445500,850,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.288555,43.784401,2,1,2,1,5,1
448000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.294161,43.696417,2,0,1,1,5,0
460000,1100,Condo Apartment,Apartment,Scarborough Village,E08,-79.21444,43.743915,2,1,2,1,5,2
560000,1100,Condo Apartment,Apartment,L'Amoreaux,E05,-79.314034,43.794906,3,0,2,1,6,1
456000,750,Condo Apartment,Apartment,Scarborough Village,E08,-79.214225,43.742385,1,1,1,1,5,1
435786,950,Condo Apartment,Apartment,Parkwoods-Donalda,C13,-79.31924,43.763203,2,0,1,1,5,1
439900,750,Condo Apartment,Apartment,Weston,W04,-79.514491,43.698313,1,1,1,1,7,1
440000,550,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.576983,43.731935,1,0,1,1,4,1
450000,250,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.35508,43.653843,1,0,1,1,3,0
450000,1300,Condo Apartment,Apartment,Woburn,E09,-79.4163,43.70011,2,0,2,1,5,1
450000,1300,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,W10,-79.579718,43.747724,3,0,2,1,7,2
450000,550,Condo Apartment,Apartment,Downsview-Roding-CFB,W05,-79.4163,43.70011,1,0,1,1,3,1
455000,750,Condo Apartment,Apartment,Kingsview Village-The Westway,W09,-79.55078,43.695189,1,0,1,1,4,1
470000,550,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.281577,43.779207,1,0,1,1,4,1
530000,850,Condo Apartment,Apartment,Agincourt North,E07,-79.415612,43.779756,2,0,2,1,5,1
430000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.293402,43.696872,2,0,1,1,5,1
437000,250,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.394747,43.704005,0,0,1,1,2,0
523000,750,Condo Apartment,Apartment,Milliken,E07,-79.274481,43.824796,1,1,1,1,4,1
431500,550,Condo Apartment,Apartment,Bendale,E09,-79.254147,43.772924,1,0,1,1,4,0
480000,650,Condo Apartment,Apartment,Woburn,E09,-79.249321,43.77371,1,0,1,1,4,1
510000,750,Condo Apartment,Apartment,Milliken,E07,-79.274481,43.824796,1,1,1,1,5,1
440000,950,Condo Apartment,Apartment,Eglinton East,E08,-79.257931,43.73596,2,0,1,1,5,1
440000,1300,Condo Apartment,Apartment,Kingsview Village-The Westway,W09,-79.557781,43.695333,3,0,2,1,6,1
432000,550,Condo Apartment,Apartment,Little Portugal,C01,-79.423654,43.641978,1,1,1,1,4,1
437000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.294161,43.696417,2,0,1,1,5,1
493111,850,Condo Apartment,Apartment,Kennedy Park,E04,-79.251686,43.725383,2,0,2,1,5,1
442000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,1
450000,250,Condo Apartment,Bachelor/Studio,Niagara,C01,-79.414404,43.639286,0,0,1,1,3,0
470000,550,Condo Apartment,Apartment,Birchcliffe-Cliffside,E06,-79.25157,43.704167,1,0,1,1,4,1
454000,550,Condo Apartment,Apartment,Keelesdale-Eglinton West,W03,-79.471659,43.681593,1,1,1,1,5,1
425000,250,Condo Apartment,Bachelor/Studio,Waterfront Communities C1,C01,-79.399906,43.642315,0,0,1,1,3,0
436000,250,Condo Apartment,Apartment,Casa Loma,C02,-79.417788,43.682755,0,0,1,1,2,0
440000,650,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.576983,43.731935,1,1,1,1,1,1
445000,250,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.374615,43.657546,0,0,1,1,3,0
449000,750,Condo Apartment,Apartment,Briar Hill-Belgravia,W04,-79.439889,43.704836,1,0,1,1,4,1
449000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.397088,43.647228,0,0,1,1,4,0
450000,250,Condo Apartment,Bachelor/Studio,Niagara,C01,-79.4055,43.636751,0,0,1,1,3,0
455000,1300,Condo Apartment,Apartment,Mount Dennis,W04,-79.504777,43.687184,2,1,2,1,6,1
461000,250,Condo Apartment,Apartment,Wychwood,C02,-79.431625,43.680309,1,0,1,1,4,0
465000,250,Condo Apartment,Apartment,Clanton Park,C06,-79.4163,43.70011,1,0,1,1,4,0
477000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.398274,43.63764,1,0,1,1,4,0
480000,1100,Condo Apartment,Apartment,West Hill,E10,-79.184101,43.767858,3,0,2,1,6,1
485000,550,Condo Apartment,Apartment,Junction Area,W02,-79.448492,43.666445,1,0,1,1,4,0
491000,1100,Condo Apartment,Apartment,Eglinton East,E08,-79.234805,43.740723,2,1,2,1,6,1
500000,650,Condo Apartment,Apartment,Malvern,E11,-79.2375,43.791878,1,1,1,1,5,1
500000,750,Condo Apartment,Apartment,Broadview North,E03,-79.353486,43.689395,2,0,1,1,5,1
500786,950,Condo Apartment,Apartment,Flemingdon Park,C11,,,2,1,1,1,6,1
501000,950,Condo Apartment,Apartment,Newtonbrook West,C07,-79.443941,43.779265,2,0,1,1,5,1
501000,650,Condo Apartment,Apartment,Dorset Park,E04,-79.288093,43.764835,1,1,1,1,5,1
507500,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.393332,43.639229,1,0,1,1,4,0
510000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.382784,43.766045,1,0,1,1,4,1
513000,1300,Condo Apartment,Apartment,L'Amoreaux,E05,-79.315419,43.798584,3,0,1,1,6,2
515000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.372699,43.766805,1,0,1,1,4,0
517000,650,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.285559,43.747479,2,0,2,1,5,1
520000,550,Condo Apartment,Apartment,Mimico,W06,-79.488411,43.62401,1,0,1,1,4,1
525000,550,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.521961,43.621271,1,1,1,1,4,1
526000,650,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.396846,43.706742,1,1,1,1,5,0
526500,550,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.280751,43.777872,1,0,1,1,4,2
528000,950,Condo Apartment,Apartment,Dorset Park,E04,-79.265685,43.752928,2,0,2,1,5,1
460000,1100,Condo Apartment,Apartment,Brookhaven-Amesbury,W04,-79.49007,43.696596,3,0,2,1,6,1
555000,650,Condo Apartment,Apartment,Mimico,W06,-79.488355,43.624711,1,1,1,1,4,1
427000,550,Condo Apartment,Apartment,Edenbridge-Humber Valley,W08,-79.511532,43.660357,1,0,1,1,4,0
428000,550,Co-op / Co-Ownership Apartment,Apartment,High Park North,W02,-79.469515,43.652946,1,0,1,1,4,0
443000,250,Condo Apartment,Apartment,Dufferin Grove,C01,-79.442291,43.653587,0,0,1,1,3,0
449000,1300,Condo Townhouse,3-Storey,West Humber-Clairville,W10,-79.593222,43.733672,4,1,3,1,6,1
450000,950,Co-op / Co-Ownership Apartment,Apartment,Long Branch,W06,-79.535968,43.593595,3,0,1,1,6,1
450000,650,Condo Apartment,Apartment,Eglinton East,E08,-79.245047,43.743599,1,1,1,1,3,1
450099,1100,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.610052,43.721265,1,1,2,1,5,2
458000,550,Condo Apartment,Apartment,Woburn,E09,-79.229805,43.774605,1,0,1,1,4,1
462000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,6,1
464000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.293402,43.696872,2,0,1,1,5,1
465000,550,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.270857,43.713865,1,0,1,1,4,1
470000,950,Condo Apartment,Apartment,Flemingdon Park,C11,-79.3324,43.71,1,1,1,1,6,1
471000,1300,Condo Townhouse,2-Storey,Morningside,E09,-79.19501,43.787272,3,0,2,1,8,1
473000,550,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.527417,43.645587,1,0,1,1,4,0
480000,250,Condo Apartment,Apartment,Willowdale East,C14,-79.406933,43.760513,0,0,1,1,3,1
485000,1300,Condo Apartment,Apartment,Mount Dennis,W04,-79.505978,43.686974,3,0,2,1,6,1
490000,550,Condo Apartment,Apartment,Banbury-Don Mills,C13,-79.345642,43.73276,1,0,1,1,4,1
491000,550,Condo Apartment,Apartment,Dorset Park,E04,-79.288093,43.764835,1,0,1,1,4,1
501500,1100,Condo Apartment,Apartment,Guildwood,E08,-79.204223,43.752482,2,0,2,1,7,1
510000,1100,Condo Apartment,Apartment,Guildwood,E08,-79.204223,43.752482,2,0,2,1,5,1
510000,1100,Condo Apartment,Apartment,Guildwood,E08,-79.204223,43.752482,2,0,2,1,5,2
528800,850,Condo Apartment,Apartment,Milliken,E07,-79.274481,43.824796,1,2,1,1,7,1
530000,850,Condo Apartment,Apartment,Pleasant View,C15,-79.336688,43.777283,2,0,1,1,5,1
539000,650,Condo Apartment,Apartment,Dorset Park,E04,-79.288093,43.764835,1,1,1,1,6,1
660000,1300,Condo Apartment,Apartment,Milliken,E07,-79.275885,43.823455,2,1,2,1,5,1
485000,250,Condo Apartment,Apartment,Woburn,E09,-79.229805,43.774605,1,0,1,1,3,1
450000,1100,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.258072,43.788637,2,0,1,1,7,1
415000,1100,Condo Apartment,Apartment,Bedford Park-Nortown,C04,-79.432202,43.730588,2,0,2,1,6,1
435000,1100,Condo Apartment,Apartment,Eglinton East,E08,-79.234805,43.740723,2,1,1,1,5,1
448000,250,Condo Townhouse,Stacked Townhouse,Cabbagetown-South St. James Town,C08,-79.376952,43.663326,0,0,1,1,3,0
450000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
450000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
450000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
450000,1100,Condo Apartment,Apartment,Malvern,E11,-79.226944,43.810909,2,0,2,1,5,1
460000,250,Condo Apartment,Bachelor/Studio,Bay Street Corridor,C01,-79.387125,43.664556,0,0,1,1,1,0
460000,250,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.527417,43.645587,0,0,1,1,3,0
465000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,,,1,0,1,1,3,0
470000,550,Condo Apartment,Apartment,Downsview-Roding-CFB,W05,-79.4163,43.70011,1,0,1,1,4,1
491000,950,Condo Apartment,Apartment,Morningside,E09,-79.197703,43.785951,2,0,2,1,5,1
491000,650,Condo Apartment,Apartment,Tam O'Shanter-Sullivan,E05,-79.291602,43.786059,1,1,1,1,5,1
495000,750,Condo Apartment,Apartment,Clanton Park,C06,-79.456121,43.75148,2,0,2,1,5,1
495700,1300,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.284401,43.783649,3,0,2,1,6,1
508000,250,Condo Apartment,Apartment,Waterfront Communities C8,C08,-79.373158,43.648564,0,0,1,1,2,1
510000,1300,Condo Townhouse,Stacked Townhouse,Scarborough Village,E08,-79.4163,43.70011,3,0,2,1,6,1
511000,950,Condo Apartment,Apartment,Morningside,E09,-79.197703,43.785951,2,0,2,1,5,1
515000,650,Condo Apartment,Apartment,Bendale,E09,-79.261705,43.772621,1,0,1,1,4,1
515000,1300,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.28356,43.783432,3,0,2,1,6,1
540000,1100,Condo Apartment,Apartment,Flemingdon Park,C11,-79.324145,43.711653,3,0,2,1,6,1
568000,1100,Condo Apartment,Apartment,L'Amoreaux,E05,-79.305776,43.800114,3,0,2,1,6,1
499000,550,Condo Apartment,Apartment,Woburn,E09,-79.229805,43.774605,1,1,1,1,4,1
461375,250,Condo Apartment,Apartment,Clanton Park,C06,-79.442467,43.75457,1,0,1,1,4,0
443000,850,Condo Apartment,Apartment,Mount Dennis,W04,-79.491724,43.685723,2,0,1,1,5,1
445000,250,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.383154,43.66532,0,0,1,1,2,0
465000,1100,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,6,1
475000,750,Condo Apartment,Apartment,Kennedy Park,E04,-79.252343,43.723364,2,0,1,1,5,1
482000,950,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,6,1
482000,550,Condo Apartment,Bachelor/Studio,Banbury-Don Mills,C13,-79.332332,43.730057,1,0,1,1,4,1
487323,950,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,5,1
436000,250,Condo Apartment,Apartment,Niagara,C01,-79.416432,43.638874,0,0,1,1,4,0
455000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.423857,43.640149,1,0,1,1,4,0
430000,250,Condo Apartment,Apartment,Mount Pleasant West,C10,-79.393622,43.709963,0,0,1,1,3,0
450000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,0
457000,650,Condo Apartment,Apartment,Bendale,E09,-79.257677,43.773823,1,1,1,1,5,1
502800,550,Condo Apartment,Apartment,Henry Farm,C15,-79.33699,43.774819,1,0,1,1,4,1
542000,550,Condo Apartment,Apartment,Willowdale East,C14,-79.408393,43.75632,1,0,1,1,4,1
400000,650,Condo Apartment,Apartment,Woburn,E09,-79.229805,43.774605,1,1,2,1,5,0
418000,850,Condo Apartment,Apartment,Mount Olive-Silverstone-Jamestown,W10,-79.588564,43.758982,1,1,1,1,5,1
445000,550,Condo Apartment,Apartment,Bendale,E09,-79.257677,43.773823,1,0,1,1,4,1
445000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.294161,43.696417,2,0,1,1,5,0
450000,250,Condo Apartment,Apartment,Niagara,C01,-79.424301,43.642528,1,0,1,1,1,0
450000,250,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.384959,43.655348,0,0,1,1,3,0
451000,1300,Condo Apartment,Apartment,Weston,W04,-79.5137,43.697963,2,1,2,1,6,1
455000,650,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.576983,43.731935,1,1,1,1,5,1
459000,1100,Condo Apartment,Apartment,Newtonbrook West,C07,-79.417722,43.781044,1,1,2,1,4,1
459000,550,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.285559,43.747479,1,0,1,1,4,1
460000,550,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.285559,43.747479,1,1,1,1,4,0
470000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.294161,43.696417,2,0,1,1,5,0
475000,1100,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,6,1
475800,1100,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,6,1
482000,550,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,,,1,0,1,1,4,1
492500,650,Condo Apartment,Apartment,Wexford-Maryvale,E04,-79.270857,43.713865,1,1,1,1,5,1
500000,550,Condo Apartment,Apartment,The Beaches,E02,-79.298841,43.678565,1,0,1,1,3,1
500000,950,Condo Apartment,Apartment,Rouge E11,E11,-79.169929,43.8028,1,1,1,1,5,1
525000,1300,Condo Townhouse,2-Storey,Morningside,E09,-79.19501,43.787272,3,1,2,1,8,1
536000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.384962,43.765124,1,0,1,1,3,1
610888,950,Condo Apartment,Apartment,Agincourt North,E07,-79.266247,43.807889,2,1,2,1,6,1
459900,250,Condo Apartment,Apartment,Niagara,C01,-79.423857,43.640149,1,0,1,1,4,0
450000,1100,Condo Apartment,Apartment,Etobicoke West Mall,W08,-79.569316,43.652658,2,0,1,1,6,1
450000,650,Condo Apartment,Apartment,Little Portugal,C01,-79.423654,43.641978,1,1,1,1,5,0
455000,850,Condo Apartment,Apartment,Kennedy Park,E04,-79.251672,43.724299,2,0,2,1,5,1
455000,550,Condo Apartment,Apartment,Church-Yonge Corridor,C08,-79.37853,43.65379,0,0,1,1,4,0
457500,250,Condo Apartment,Loft,Waterfront Communities C1,C01,-79.397088,43.647228,0,0,1,1,4,0
459900,250,Condo Apartment,Bachelor/Studio,Church-Yonge Corridor,C08,-79.383154,43.66532,0,0,1,1,2,0
460000,650,Condo Apartment,Apartment,Keelesdale-Eglinton West,W03,-79.464192,43.690054,1,0,1,1,4,1
460000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.366418,43.769371,1,0,1,1,4,0
462000,1100,Condo Apartment,Apartment,Weston,W04,-79.5137,43.697963,2,0,2,1,4,1
463000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.293402,43.696872,2,0,1,1,5,0
465000,1300,Condo Apartment,2-Storey,Kennedy Park,E04,-79.265012,43.725771,3,0,2,1,6,1
467000,1100,Condo Apartment,Apartment,Henry Farm,C15,-79.345405,43.769948,2,0,1,1,5,1
480000,550,Condo Apartment,Apartment,Banbury-Don Mills,C13,-79.332332,43.730057,1,0,1,1,4,1
511000,550,Condo Apartment,Apartment,Willowdale East,C14,-79.410531,43.764953,1,0,1,1,4,0
440000,950,Condo Apartment,Apartment,Englemount-Lawrence,C04,-79.429744,43.716874,1,0,1,1,4,1
445000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.401552,43.641411,0,0,1,1,1,0
450000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.370836,43.769503,1,0,1,1,4,0
457000,550,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.283306,43.77775,1,0,1,1,4,1
463000,550,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.539485,43.634842,1,0,1,1,5,1
470000,250,Condo Apartment,Apartment,Bay Street Corridor,C01,-79.382105,43.650533,0,0,1,1,3,0
460000,950,Condo Apartment,Apartment,Crescent Town,E03,-79.292923,43.696136,2,0,1,1,5,0
443500,250,Condo Apartment,Apartment,Niagara,C01,-79.424572,43.64044,1,0,1,1,3,0
453000,250,Condo Apartment,Apartment,Bayview Village,C15,-79.409581,43.761804,1,0,1,1,4,0
458000,250,Condo Apartment,Apartment,Waterfront Communities C1,C01,-79.38204,43.641628,0,0,1,1,4,0
461000,550,Condo Apartment,Apartment,Englemount-Lawrence,C04,-79.431212,43.722428,1,0,1,1,4,1
465000,650,Condo Apartment,Apartment,Woburn,E09,-79.247346,43.780832,1,1,1,1,5,1
465000,650,Condo Apartment,Apartment,Oakridge,E06,-79.273462,43.69454,1,1,1,1,2,1
465000,1100,Condo Apartment,Apartment,Crescent Town,E03,-79.294161,43.696417,2,0,1,1,4,0
470000,650,Condo Apartment,Apartment,West Humber-Clairville,W10,-79.576983,43.731935,1,1,1,1,4,1
485000,850,Condo Apartment,Apartment,Kennedy Park,E04,-79.251672,43.724299,2,0,1,1,5,1
530000,1300,Condo Apartment,Apartment,Agincourt South-Malvern West,E07,-79.28356,43.783432,3,0,2,1,7,1
540000,950,Condo Apartment,Apartment,Steeles,E05,-79.322098,43.813447,1,1,1,1,5,1
465000,550,Condo Apartment,Apartment,Islington-City Centre West,W08,-79.539485,43.634842,1,0,1,1,5,1
505000,550,Condo Apartment,Apartment,Bayview Village,C15,-79.370836,43.769503,1,0,1,1,4,0
463000,250,Condo Apartment,Bachelor/Studio,Waterfront Communities C1,C01,-79.390598,43.647876,0,0,1,1,3,0
466000,850,Condo Apartment,Apartment,Steeles,E05,-79.32341,43.813589,1,1,1,1,5,2
510000,250,Condo Apartment,Bachelor/Studio,Waterfront Communities C1,C01,-79.381614,43.642033,0,0,1,1,4,0
